program_string,n_sides,edge_type,transform_type,n_copies,render_filepath
(T (C (C (C (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 -3.300 0)) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 -1.100 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 1.100 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 3.300 0))) (M 0.750 0 0 0)),5,convex,line,4,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/145.png
(T (C (C (C (C (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 -3.935 0)) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 -1.968 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 0.000 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 1.968 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 3.935 0))) (M 0.698 0 0 0)),5,convex,line,5,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/146.png
(T (C (C (C (C (C (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 -4.491 0)) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 -2.694 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 -0.898 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 0.898 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 2.694 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 4.491 0))) (M 0.647 0 0 0)),5,convex,line,6,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/147.png
(T (repeat (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) 3 0 0 0.900 2.29440) (M 0.750 0 0 0)),5,convex,spiral,3,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/148.png
(T (repeat (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) 4 0 0 0.900 1.77080) (M 0.750 0 0 0)),5,convex,spiral,4,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/149.png
(T (repeat (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) 5 0 0 0.900 1.45664) (M 0.750 0 0 0)),5,convex,spiral,5,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/150.png
(T (repeat (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) 6 0 0 0.900 1.24720) (M 0.750 0 0 0)),5,convex,spiral,6,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/151.png
(T (C (C (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.00 0 0 0)) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.40 0 0 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.80 0 0 0))) (M 0.750 0 0 0)),5,convex,scale_origin,3,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/152.png
(T (C (C (C (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.00 0 0 0)) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.40 0 0 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.80 0 0 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 2.20 0 0 0))) (M 0.750 0 0 0)),5,convex,scale_origin,4,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/153.png
(T (C (C (C (C (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.00 0 0 0)) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.40 0 0 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.80 0 0 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 2.20 0 0 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 2.60 0 0 0))) (M 0.750 0 0 0)),5,convex,scale_origin,5,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/154.png
(T (C (C (C (C (C (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.00 0 0 0)) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.40 0 0 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.80 0 0 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 2.20 0 0 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 2.60 0 0 0))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 3.00 0 0 0))) (M 0.750 0 0 0)),5,convex,scale_origin,6,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/155.png
(T (C (C (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.000 0 0.000 0.000)) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.400 0 0.400 0.400))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.960 0 0.960 0.960))) (M 0.750 0 0 0)),5,convex,scale_outward,3,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/156.png
(T (C (C (C (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.000 0 0.000 0.000)) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.400 0 0.400 0.400))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.960 0 0.960 0.960))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 2.744 0 1.744 1.744))) (M 0.750 0 0 0)),5,convex,scale_outward,4,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/157.png
(T (C (C (C (C (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.000 0 0.000 0.000)) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.400 0 0.400 0.400))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.960 0 0.960 0.960))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 2.744 0 1.744 1.744))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 3.842 0 2.842 2.842))) (M 0.610 0 0 0)),5,convex,scale_outward,5,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/158.png
(T (C (C (C (C (C (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.000 0 0.000 0.000)) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.400 0 0.400 0.400))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1.960 0 0.960 0.960))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 2.744 0 1.744 1.744))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 3.842 0 2.842 2.842))) (T (C (C (C (C (T (a 0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a 0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a 0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a 0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a 0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 5.378 0 4.378 4.378))) (M 0.449 0 0 0)),5,convex,scale_outward,6,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/159.png
(T (C (C (T (C (C (C (C (T (a -0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a -0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a -0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a -0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a -0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 1.800 0.000)) (T (C (C (C (C (T (a -0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a -0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a -0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a -0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a -0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 -0.900 1.559))) (T (C (C (C (C (T (a -0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a -0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a -0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a -0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a -0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 -0.900 -1.559))) (M 0.750 0 0 0)),5,concave,radial,3,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/160.png
(T (C (C (C (T (C (C (C (C (T (a -0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a -0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a -0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a -0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a -0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 1.800 0.000)) (T (C (C (C (C (T (a -0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a -0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a -0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a -0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a -0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 0.000 1.800))) (T (C (C (C (C (T (a -0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a -0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a -0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a -0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a -0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 -1.800 0.000))) (T (C (C (C (C (T (a -0.25) (M 1.1756 0.6283 0.0000 -1.0000)) (T (a -0.25) (M 1.1756 1.8850 0.9511 -0.3090))) (T (a -0.25) (M 1.1756 3.1416 0.5878 0.8090))) (T (a -0.25) (M 1.1756 -1.8850 -0.5878 0.8090))) (T (a -0.25) (M 1.1756 -0.6283 -0.9511 -0.3090))) (M 1 0 -0.000 -1.800))) (M 0.750 0 0 0)),5,concave,radial,4,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/161.png
